    P R O G R A M A C A O   D E   A D I C A O   D E   A l F 3  - 19/05/2020 06:38
SALA FORNOS 127-KA-6 - Data(s) Base de: 18/05/2020 a           .
  1330; 3101; 17; 43;  947;  5,9;   0; 13,6;    6
  1331; 2939; 15; 42;  955;  6,0;   0;  8,7;   42
  1332; 2414; 15; 45;  952;  6,3;   0; 10,1;   23
  1333; 2883; 16; 43;  964;  5,8;   0;  8,4;   45
  1334; 2158; 16; 42;  961;  5,8;   0;  8,7;   42
  1335; 2109; 16; 45;  952;  7,0;   0;  9,6;   29
  1336; 2116; 17; 40;  955;  6,7;   0;  9,7;   29
  1337; 2070; 19; 40;  964;  6,8;   0;  9,1;   36
  1338; 2110; 18; 42;  970;  6,4;   0;  9,2;   36
  1339;  344; 17; 40;  969;  6,9;   0; 10,5;   14
  1340; 2110; 17; 43;  958;  6,4;   0;  9,9;   26
  1341; 2653; 16; 43;  960;  6,4;   0;  8,8;   39
  1401; 2553; 18; 41;  962;  6,7;   0;  8,5;   45
  1402; 2146; 17; 45;  956;  6,5;   0;  9,6;   29
  1403; 2075; 15; 43;  958;  6,4;   0; 10,7;   16
  1404; 2441; 16; 42;  962;  6,1;   0;  8,6;   42
  1405; 2587; 19; 42;  956;  6,1;   0; 10,7;   16
  1406; 2049; 16; 47;  955;  6,7;   0;  8,5;   45
  1407; 2327; 15; 46;  969;  6,1;   0; 10,3;   19
  1408; 2833; 16; 41;  961;  6,0;   0;  9,7;   29
  1409; 1866; 16; 43;  952;  6,6;   0;  9,9;   26
  1410;  558; 17; 42;  951;  7,1;   0; 12,6;    6
  1411; 2029; 18; 42;  954;  6,2;   0; 12,1;    6
  1412; 2592; 16; 45;  960;  6,8;   0;  9,3;   32
  1413; 2853; 14; 42;  962;  6,1;   0; 10,4;   19
  1414; 2408; 16; 43;  960;  6,3;   0; 10,3;   19
  1415; 2740; 17; 43;  956;  7,0;   0; 10,4;   19
  1416;  262; 17; 42;  955;  6,9;   0; 10,0;   15
  1417; 2342; 19; 45;  966;  6,9;   0; 10,2;   23
  1418; 2082; 18; 41;  962;  6,5;   0;  8,9;   39
  1419;  398; 17; 40;  961;  6,7;   0;  9,9;   20
  1420; 2526; 17; 40;  970;  6,3;   0;  8,1;   49
  1421; 2056; 17; 47;  966;  6,9;   0;  7,4;   58
  1422; 2022; 15; 42;  960;  6,2;   0; 10,4;   19
  1423; 1956; 19; 42;  963;  6,7;   0;  9,1;   36
  1424; 2137; 18; 41;  968;  6,6;   0;  9,7;   29
  1425;    1; 30; 34; 1055;  5,8;   0;  4,0;    0
  1426; 2113; 16; 43;  968;  6,6;   0; 10,7;   16
  1427; 2186; 15; 42;  955;  6,3;   0; 10,8;   13
  1428; 2113; 15; 42;  967;  6,5;   0; 10,0;   26
  1429; 2649; 16; 43;  976;  6,0;   0;  7,3;   58
  1430; 2111; 20; 39;  969;  6,2;   0;  8,3;   45
  1431; 2082; 17; 40;  976;  6,0;   0;  8,8;   39
  1432; 1600; 17; 42;  968;  6,7;   0;  8,8;   39
  1433; 2111; 18; 42;  974;  6,2;   0;  7,5;   58
  1434; 2114; 18; 44;  969;  6,9;   0;  9,7;   29
  1435; 2421; 17; 42;  968;  6,3;   0;  9,5;   32
  1436; 2026; 15; 44;  962;  6,2;   0; 11,3;    6
  1437;  313; 18; 39;  961;  6,9;   0;  9,3;   27
  1438; 2108; 17; 42;  960;  6,6;   0; 11,1;   10
  1439; 2427; 16; 41;  964;  6,1;   0;  9,4;   32
  1440; 2107; 17; 40;  965;  6,3;   0;  9,5;   32
  1441; 2042; 16; 44;  956;  6,6;   0; 13,6;    6
  1501; 2690; 16; 43;  958;  6,7;   0;  9,3;   32
  1502; 2359; 16; 45;  957;  6,8;   0;  9,3;   32
  1503; 1683; 17; 43;  957;  7,0;   0; 11,4;    6
  1504; 2735; 16; 43;  958;  6,1;   0; 10,0;   26
  1505; 2720; 18; 42;  956;  5,9;   0;  7,8;   52
  1506; 2573; 18; 46;  962;  6,0;   0;  7,8;   52
  1507; 2550; 16; 43;  960;  6,6;   0;  9,2;   36
  1508; 2154; 17; 46;  966;  6,8;   0; 10,2;   23
  1509; 2856; 16; 44;  961;  6,3;   0;  9,6;   29
  1510; 2073; 16; 40;  961;  6,5;   0;  9,1;   36
  1511;  505; 16; 45;  961;  7,1;   0;  8,9;   33
  1512; 2360; 17; 43;  958;  6,4;   0;  9,2;   36
  1513; 2112; 15; 46;  962;  6,3;   0;  8,0;   52
  1514; 2838; 15; 45;  960;  7,0;   0;  9,7;   29
  1515; 2209; 16; 42;  952;  5,6;   0; 12,1;    6
  1516; 2080; 18; 43;  957;  6,4;   0;  9,8;   26
  1517;  120; 20; 38;  956;  7,2;   0; 10,4;    6
  1518; 2095; 13; 46;  960;  6,6;   0;  8,4;   45
  1519; 2023; 13; 47;  961;  6,7;   0;  8,9;   39
  1520; 2013; 16; 47;  958;  6,5;   0;  9,2;   36
  1521; 2295; 17; 44;  966;  6,0;   0;  8,3;   45
  1522; 2678; 18; 41;  962;  5,9;   0;  7,9;   52
  1523; 2759; 17; 43;  962;  6,5;   0;  9,3;   32
  1524; 2037; 16; 45;  961;  6,6;   0; 10,1;   23
  1525;    9; 23; 34;  980;  7,0;   0;  6,2;    0
  1526; 2074; 16; 45;  956;  6,1;   0; 10,1;   23
  1527; 2597; 17; 44;  958;  6,0;   0;  8,6;   42
  1528; 1995; 18; 43;  958;  6,0;   0;  8,4;   45
  1529; 2559; 17; 43;  955;  6,3;   0; 11,0;   13
  1530; 2542; 19; 42;  956;  5,9;   0; 10,4;   19
  1531; 2091; 18; 44;  962;  6,1;   0;  7,3;   58
  1532; 2823; 17; 42;  959;  6,2;   0;  9,6;   29
  1533;   21; 20; 37;  973;  7,6;   0;  4,8;    0
  1534; 2115; 16; 46;  956;  6,6;   0;  9,9;   26
  1535; 2775; 16; 47;  958;  6,2;   0;  9,7;   29
  1536; 2595; 16; 42;  960;  6,4;   0;  8,2;   49
  1537; 2513; 16; 43;  958;  6,1;   0; 10,0;   26
  1538; 2545; 13; 42;  956;  6,3;   0; 10,8;   13
  1539; 2562; 15; 42;  962;  6,5;   0;  8,5;   45
  1540; 2507; 15; 41;  966;  6,1;   0;  9,3;   32
  1541; 2537; 14; 43;  964;  6,3;   0;  8,7;   42
  1601; 2719; 16; 40;  958;  5,9;   0; 11,5;    6
  1602; 2451; 17; 43;  961;  5,5;   0;  6,9;   65
  1603; 2112; 15; 46;  952;  6,6;   0; 11,0;   13
  1604; 2181; 15; 44;  957;  6,4;   0; 10,0;   26
  1605; 1974; 16; 47;  963;  6,2;   0;  9,1;   36
  1606;  284; 17; 43;  961;  7,4;   0; 12,0;    6
  1607; 2063; 15; 46;  958;  6,5;   0; 10,1;   23
  1608; 2657; 15; 44;  958;  6,0;   0; 10,5;   19
  1609;  400; 16; 44;  951;  6,8;   0;  9,7;   24
  1610; 2005; 16; 46;  954;  6,9;   0; 10,1;   23
  1611; 2648; 15; 43;  956;  6,0;   0;  9,6;   29
  1612;  527; 20; 43;  955;  6,0;   0; 11,0;    7
  1613; 2743; 16; 42;  965;  5,8;   0;  9,0;   39
  1614; 2394; 15; 46;  960;  6,0;   0;  9,1;   36
  1615; 2711; 20; 41;  966;  6,1;   0;  8,8;   39
  1616; 2398; 15; 46;  952;  6,5;   0; 11,7;    6
  1617; 2147; 15; 46;  955;  6,2;   0;  9,3;   32
  1618; 2561; 16; 43;  955;  6,5;   0; 10,1;   23
  1619;   49; 20; 38;  956;  7,0;   0; 10,1;    0
  1620; 1983; 16; 46;  956;  6,5;   0; 11,2;   10
  1621; 2840; 15; 46;  957;  6,0;   0;  9,5;   32
  1622; 2174; 19; 44;  966;  5,7;   0;  7,4;   58
  1623; 2355; 15; 46;  954;  6,4;   0; 10,3;   19
  1624; 2098; 17; 47;  960;  6,1;   0;  9,1;   36
  1625; 2964; 13; 46;  960;  7,0;   0;  9,8;   26
  1626; 1897; 18; 45;  958;  6,2;   0;  9,3;   32
  1627; 2746; 15; 45;  958;  6,4;   0; 11,4;    6
  1628; 1999; 17; 45;  956;  6,2;   0;  9,7;   29
  1629; 2000; 15; 44;  955;  5,6;   0;  9,8;   26
  1630; 2568; 16; 41;  957;  5,8;   0;  9,1;   36
  1631; 2042; 18; 46;  958;  6,4;   0; 10,9;   13
  1632; 2386; 16; 44;  957;  6,6;   0;  9,4;   32
  1633; 2703; 15; 46;  954;  6,1;   0; 12,6;    6
  1634;  212; 18; 41;  956;  6,8;   0; 10,0;   15
  1635; 1966; 16; 43;  958;  6,4;   0;  8,8;   39
  1636;  542; 18; 43;  955;  6,8;   0; 11,2;    6
  1637; 2662; 17; 42;  956;  6,1;   0; 11,3;    6
  1638;   70; 18; 42;  960;  7,1;   0;  9,4;    2
  1639; 2343; 16; 44;  956;  6,1;   0;  9,5;   32
  1640; 2673; 15; 42;  958;  5,8;   0; 10,0;   26
  1641; 1973; 17; 46;  955;  6,5;   0; 11,9;    6
