    P R O G R A M A C A O   D E   A D I C A O   D E   A l F 3  - 21/05/2020 08:17
SALA FORNOS 127-KA-7 - Data(s) Base de: 20/05/2020 a           .
  1842; 2024; 16; 45;  954;  6,9;   0; 10,3;   19
  1843; 2007; 17; 45;  956;  6,6;   0; 10,5;   19
  1844; 1991; 16; 46;  960;  7,0;   0;  9,7;   29
  1845; 1969; 15; 42;  961;  6,4;   0;  9,2;   36
  1846; 1975; 16; 42;  956;  6,9;   0; 10,7;   16
  1847; 2006; 16; 41;  956;  6,5;   0;  9,4;   32
  1848; 2001; 16; 45;  950;  6,4;   0; 13,5;    6
  1849; 2027; 18; 42;  978;  6,1;   0;  7,2;   62
  1901; 2167; 19; 40;  957;  7,0;   0; 10,4;   19
  1902;  388; 20; 45;  961;  7,0;   0; 10,4;   14
  1903; 2167; 17; 42;  969;  6,6;   0;  9,1;   36
  1904; 1089; 17; 46;  963;  6,5;   0; 10,2;   23
  1905; 1573; 18; 41;  960;  6,5;   0; 10,4;   19
  1906; 1094; 21; 43;  967;  7,4;   0;  8,9;   39
  1907; 1982; 17; 47;  954;  7,1;   0; 10,3;   19
  1908; 2069; 15; 45;  959;  6,9;   0;  9,5;   32
  1909;  902; 17; 44;  964;  6,9;   0;  9,0;   36
  1910;  485; 16; 46;  963;  7,0;   0;  9,7;   24
  1911;  684; 16; 44;  955;  7,7;   0; 12,5;    6
  1912; 1060; 17; 39;  965;  7,1;   0; 10,2;   20
  1913; 2193; 16; 43;  960;  7,2;   0;  9,2;   36
  1914; 2586; 17; 42;  959;  7,1;   0;  9,4;   32
  1915; 1241; 16; 45;  966;  6,7;   0;  9,9;   26
  1916; 1115; 18; 42;  960;  7,1;   0;  9,8;   26
  1917; 1207; 17; 42;  955;  6,8;   0; 10,2;   23
  1918; 2140; 16; 42;  956;  7,0;   0; 11,4;    6
  1919;  401; 19; 45;  960;  7,5;   0;  9,8;   20
  1920;  968; 19; 46;  952;  6,8;   0; 11,0;   10
  1921; 2623; 15; 45;  960;  6,6;   0;  9,1;   36
  1922; 2103; 17; 44;  957;  6,4;   0; 11,8;    6
  1923; 1171; 16; 45;  968;  6,4;   0;  9,0;   39
  1924; 2025; 16; 42;  964;  6,8;   0; 10,8;   13
  1925; 1263; 20; 42;  959;  6,6;   0;  8,6;   42
  1926; 1952; 16; 42;  955;  7,1;   0; 10,8;   13
  1927; 2215; 17; 41;  962;  6,5;   0;  9,5;   32
  1928; 3034; 15; 43;  964;  7,0;   0; 10,3;   19
  1929; 2154; 15; 45;  960;  7,1;   0; 10,9;   13
  1930; 2834; 18; 41;  956;  6,8;   0;  8,8;   39
  1931; 2391; 16; 43;  960;  7,1;   0; 10,4;   19
  1932; 1746; 17; 42;  960;  6,9;   0;  9,4;   32
  1933; 1967; 15; 43;  961;  6,8;   0;  9,9;   26
  1934;   31; 20; 37;  960;  7,6;   0;  9,6;    0
  1935; 2485; 18; 40;  960;  6,8;   0; 10,3;   19
  1936; 2116; 16; 43;  956;  6,7;   0; 11,3;    6
  1937; 1301; 18; 44;  952;  7,2;   0; 12,6;    6
  1938; 2155; 15; 43;  962;  7,5;   0; 11,1;   10
  1939; 1570; 18; 44;  953;  6,5;   0; 11,1;   10
  1940; 2083; 17; 44;  958;  6,8;   0; 10,6;   16
  1941; 2071; 16; 44;  956;  7,3;   0;  9,6;   29
  1942; 2059; 16; 45;  952;  6,8;   0; 12,0;    6
  1943; 2056; 15; 41;  960;  6,6;   0;  9,8;   26
  1944; 2047; 18; 43;  951;  6,7;   0; 10,0;   26
  1945; 2044; 17; 41;  960;  6,9;   0; 10,7;   16
  1946; 2053; 15; 42;  960;  6,4;   0; 11,6;    6
  1947; 2082; 18; 41;  957;  7,2;   0; 10,0;   26
  1948; 2068; 18; 43;  965;  7,3;   0;  9,6;   29
  1949; 2086; 15; 43;  958;  6,7;   0; 10,4;   19
  2001; 2850; 17; 42;  955;  6,6;   0;  9,1;   36
  2002; 2474; 14; 42;  950;  6,6;   0; 10,6;   16
  2003; 2980; 17; 41;  955;  6,6;   0;  9,4;   32
  2004; 2698; 17; 42;  959;  6,3;   0; 10,2;   23
  2005; 1333; 17; 45;  952;  6,7;   0; 10,2;   23
  2006; 2097; 17; 44;  955;  6,6;   0;  7,7;   55
  2007; 2314; 16; 43;  955;  6,8;   0; 12,6;    6
  2008; 1986; 17; 44;  956;  6,1;   0;  8,3;   45
  2009; 1974; 17; 42;  952;  6,2;   0; 11,2;   10
  2010; 1704; 17; 41;  955;  6,4;   0;  5,2;   88
  2011; 1297; 17; 46;  956;  6,6;   0; 10,7;   16
  2012; 2025; 19; 42;  970;  6,6;   0; 10,0;   26
  2013; 1670; 18; 43;  966;  7,2;   0;  8,5;   45
  2014; 2874; 17; 43;  952;  6,6;   0;  9,8;   26
  2015; 1908; 17; 41;  956;  6,3;   0;  9,3;   32
  2016; 1849; 16; 42;  957;  7,0;   0;  9,5;   32
  2017; 1039; 17; 42;  964;  7,0;   0;  8,1;   46
  2018; 1150; 17; 42;  955;  6,7;   0; 10,1;   23
  2019; 2540; 17; 41;  960;  7,0;   0;  9,9;   26
  2020; 1258; 18; 41;  966;  6,7;   0;  9,8;   26
  2021; 2494; 16; 41;  956;  6,4;   0;  8,6;   42
  2022; 1221; 17; 45;  958;  6,8;   0;  9,5;   32
  2023; 2153; 15; 43;  956;  7,3;   0;  8,7;   42
  2024; 2523; 16; 45;  958;  7,2;   0; 10,2;   23
  2025; 2729; 15; 41;  956;  5,9;   0; 11,2;   10
  2026; 1123; 18; 41;  958;  6,4;   0;  9,6;   29
  2027; 2116; 15; 43;  956;  6,9;   0;  9,1;   36
  2028; 2589; 13; 42;  964;  7,1;   0;  9,7;   29
  2029; 1157; 17; 43;  959;  6,8;   0;  8,6;   42
  2030; 1928; 18; 41;  962;  6,3;   0;  8,3;   45
  2031; 2113; 15; 42;  957;  6,8;   0; 10,3;   19
  2032; 2234; 16; 43;  956;  6,9;   0;  9,2;   36
  2033; 2636; 17; 42;  958;  7,2;   0;  9,5;   32
  2034; 2559; 16; 44;  947;  7,4;   0; 12,4;    6
  2035; 2166; 15; 45;  956;  7,1;   0;  8,9;   39
  2036;  320; 18; 44;  956;  7,2;   0;  9,8;   20
  2037; 1951; 16; 43;  956;  6,4;   0; 10,0;   26
  2038; 2153; 17; 40;  964;  6,1;   0;  9,2;   36
  2039; 1836; 17; 43;  952;  7,3;   0; 11,5;    6
  2040; 2077; 18; 42;  953;  6,7;   0;  9,9;   26
  2041; 2074; 17; 42;  958;  6,0;   0;  8,9;   39
  2042; 2065; 18; 41;  957;  6,6;   0;  9,2;   36
  2043; 2050; 18; 43;  957;  7,1;   0; 10,4;   19
  2044; 2062; 17; 40;  957;  6,4;   0;  8,2;   49
  2045; 2040; 16; 41;  969;  6,7;   0;  8,3;   45
  2046; 2030; 15; 44;  955;  6,4;   0;  8,5;   45
  2047; 2032; 16; 43;  960;  6,6;   0;  7,3;   58
  2048; 2037; 15; 44;  958;  6,8;   0;  9,4;   32
  2049; 2086; 16; 43;  965;  6,2;   0;  9,2;   36
